,year,month,unc_h,unc_fld,unc_flu,unc_ta,eps
157,2017.0,1.0,9.9609375,-3.740234375,-0.751953125,-0.138671875,0.754
158,2017.0,1.0,9.9609375,-3.740234375,-1.728515625,-0.333984375,0.752
159,2017.0,1.0,9.9609375,-3.740234375,-1.728515625,-0.138671875,0.738
160,2017.0,1.0,-14.9609375,-1.220703125,4.873046875,-0.958984375,0.9400000000000002
161,2017.0,1.0,-17.5390625,-1.220703125,4.873046875,-0.958984375,0.9460000000000002
162,2017.0,1.0,-14.9609375,-4.365234375,4.873046875,-0.958984375,0.9420000000000002
163,2017.0,1.0,-14.9609375,-1.220703125,0.146484375,-0.958984375,0.8780000000000001
164,2017.0,1.0,-14.9609375,-1.220703125,4.873046875,-0.513671875,0.9080000000000001
165,2017.0,1.0,-14.9609375,-4.365234375,0.146484375,-0.513671875,0.8500000000000001
166,2017.0,1.0,-17.5390625,-1.220703125,0.146484375,-0.513671875,0.8500000000000001
167,2017.0,1.0,-17.5390625,-4.365234375,4.873046875,-0.513671875,0.9180000000000001
168,2017.0,1.0,-17.5390625,-4.365234375,0.146484375,-0.958984375,0.8880000000000001
169,2017.0,1.0,-17.5390625,-4.365234375,0.146484375,-0.513671875,0.8560000000000001
170,2017.0,1.0,5.0390625,3.779296875,-0.126953125,0.041015625,0.738
171,2017.0,1.0,2.4609375,3.779296875,-0.126953125,0.041015625,0.744
172,2017.0,1.0,5.0390625,0.634765625,-0.126953125,0.041015625,0.748
173,2017.0,1.0,5.0390625,3.779296875,-4.853515625,0.041015625,0.7
174,2017.0,1.0,5.0390625,3.779296875,-0.126953125,0.486328125,0.704
175,2017.0,1.0,5.0390625,0.634765625,-4.853515625,0.486328125,0.7
176,2017.0,1.0,2.4609375,3.779296875,-4.853515625,0.486328125,0.7
177,2017.0,1.0,2.4609375,0.634765625,-0.126953125,0.486328125,0.72
178,2017.0,1.0,2.4609375,0.634765625,-4.853515625,0.041015625,0.7
179,2017.0,1.0,2.4609375,0.634765625,-4.853515625,0.486328125,0.7
180,2017.0,1.0,15.0390625,-3.720703125,2.373046875,-0.458984375,0.81
181,2017.0,1.0,12.4609375,-3.720703125,2.373046875,-0.458984375,0.8140000000000001
182,2017.0,1.0,15.0390625,3.134765625,2.373046875,-0.458984375,0.794
183,2017.0,1.0,15.0390625,-3.720703125,2.646484375,-0.458984375,0.8140000000000001
184,2017.0,1.0,15.0390625,-3.720703125,2.373046875,0.986328125,0.71
185,2017.0,1.0,15.0390625,3.134765625,2.646484375,0.986328125,0.7
186,2017.0,1.0,12.4609375,-3.720703125,2.646484375,0.986328125,0.72
187,2017.0,1.0,12.4609375,3.134765625,2.373046875,0.986328125,0.7
188,2017.0,1.0,12.4609375,3.134765625,2.646484375,-0.458984375,0.804
189,2017.0,1.0,12.4609375,3.134765625,2.646484375,0.986328125,0.7
190,2017.0,1.0,-4.9609375,1.279296875,-2.626953125,0.541015625,0.7
191,2017.0,1.0,-7.5390625,1.279296875,-2.626953125,0.541015625,0.7
192,2017.0,1.0,-4.9609375,-1.865234375,-2.626953125,0.541015625,0.704
193,2017.0,1.0,-4.9609375,1.279296875,-2.353515625,0.541015625,0.7
194,2017.0,1.0,-4.9609375,1.279296875,-2.626953125,-0.013671875,0.734
195,2017.0,1.0,-4.9609375,-1.865234375,-2.353515625,-0.013671875,0.748
196,2017.0,1.0,-7.5390625,1.279296875,-2.353515625,-0.013671875,0.744
197,2017.0,1.0,-7.5390625,-1.865234375,-2.626953125,-0.013671875,0.75
198,2017.0,1.0,-7.5390625,-1.865234375,-2.353515625,0.541015625,0.714
199,2017.0,1.0,-7.5390625,-1.865234375,-2.353515625,-0.013671875,0.754
200,2017.0,1.0,-9.9609375,-4.970703125,-1.376953125,0.791015625,0.728
201,2017.0,1.0,-2.5390625,-4.970703125,-1.376953125,0.791015625,0.712
202,2017.0,1.0,-9.9609375,-3.115234375,-1.376953125,0.791015625,0.722
203,2017.0,1.0,-9.9609375,-4.970703125,3.896484375,0.791015625,0.8
204,2017.0,1.0,-9.9609375,-4.970703125,-1.376953125,0.736328125,0.732
205,2017.0,1.0,-9.9609375,-3.115234375,3.896484375,0.736328125,0.8
206,2017.0,1.0,-2.5390625,-4.970703125,3.896484375,0.736328125,0.788
207,2017.0,1.0,-2.5390625,-3.115234375,-1.376953125,0.736328125,0.708
208,2017.0,1.0,-2.5390625,-3.115234375,3.896484375,0.791015625,0.78
209,2017.0,1.0,-2.5390625,-3.115234375,3.896484375,0.736328125,0.784
210,2017.0,1.0,10.0390625,0.029296875,3.623046875,-0.208984375,0.812
211,2017.0,1.0,17.4609375,0.029296875,3.623046875,-0.208984375,0.796
212,2017.0,1.0,10.0390625,1.884765625,3.623046875,-0.208984375,0.808
213,2017.0,1.0,10.0390625,0.029296875,-1.103515625,-0.208984375,0.742
214,2017.0,1.0,10.0390625,0.029296875,3.623046875,-0.263671875,0.8160000000000001
215,2017.0,1.0,10.0390625,1.884765625,-1.103515625,-0.263671875,0.74
216,2017.0,1.0,17.4609375,0.029296875,-1.103515625,-0.263671875,0.728
217,2017.0,1.0,17.4609375,1.884765625,3.623046875,-0.263671875,0.796
218,2017.0,1.0,17.4609375,1.884765625,-1.103515625,-0.208984375,0.718
219,2017.0,1.0,17.4609375,1.884765625,-1.103515625,-0.263671875,0.722
220,2017.0,1.0,0.0390625,-2.470703125,-3.876953125,0.291015625,0.7
221,2017.0,1.0,7.4609375,-2.470703125,-3.876953125,0.291015625,0.7
222,2017.0,1.0,0.0390625,4.384765625,-3.876953125,0.291015625,0.7
223,2017.0,1.0,0.0390625,-2.470703125,1.396484375,0.291015625,0.772
224,2017.0,1.0,0.0390625,-2.470703125,-3.876953125,-0.763671875,0.772
225,2017.0,1.0,0.0390625,4.384765625,1.396484375,-0.763671875,0.8360000000000001
226,2017.0,1.0,7.4609375,-2.470703125,1.396484375,-0.763671875,0.8320000000000001
227,2017.0,1.0,7.4609375,4.384765625,-3.876953125,-0.763671875,0.734
228,2017.0,1.0,7.4609375,4.384765625,1.396484375,0.291015625,0.736
229,2017.0,1.0,7.4609375,4.384765625,1.396484375,-0.763671875,0.8180000000000001
230,2017.0,1.0,-19.9609375,2.529296875,1.123046875,-0.708984375,0.8780000000000001
231,2017.0,1.0,-12.5390625,2.529296875,1.123046875,-0.708984375,0.8600000000000001
232,2017.0,1.0,-19.9609375,-0.615234375,1.123046875,-0.708984375,0.8840000000000001
233,2017.0,1.0,-19.9609375,2.529296875,-3.603515625,-0.708984375,0.808
234,2017.0,1.0,-19.9609375,2.529296875,1.123046875,0.236328125,0.806
235,2017.0,1.0,-19.9609375,-0.615234375,-3.603515625,0.236328125,0.742
236,2017.0,1.0,-12.5390625,2.529296875,-3.603515625,0.236328125,0.714
237,2017.0,1.0,-12.5390625,-0.615234375,1.123046875,0.236328125,0.796
238,2017.0,1.0,-12.5390625,-0.615234375,-3.603515625,-0.708984375,0.798
239,2017.0,1.0,-12.5390625,-0.615234375,-3.603515625,0.236328125,0.724
240,2017.0,1.0,-19.94140625,-1.2353515625,-0.5224609375,-0.0263671875,0.81
241,2017.0,1.0,2.28515625,-1.2353515625,-0.5224609375,-0.0263671875,0.758
242,2017.0,1.0,-19.94140625,3.4423828125,-0.5224609375,-0.0263671875,0.798
243,2017.0,1.0,-19.94140625,-1.2353515625,-2.5830078125,-0.0263671875,0.78
244,2017.0,1.0,-19.94140625,-1.2353515625,-0.5224609375,0.1748046875,0.796
245,2017.0,1.0,-19.94140625,3.4423828125,-2.5830078125,0.1748046875,0.75
246,2017.0,1.0,2.28515625,-1.2353515625,-2.5830078125,0.1748046875,0.712
247,2017.0,1.0,2.28515625,3.4423828125,-0.5224609375,0.1748046875,0.728
248,2017.0,1.0,2.28515625,3.4423828125,-2.5830078125,-0.0263671875,0.71
249,2017.0,1.0,2.28515625,3.4423828125,-2.5830078125,0.1748046875,0.7
250,2017.0,1.0,0.05859375,3.7646484375,4.4775390625,0.9736328125,0.75
251,2017.0,1.0,-17.71484375,3.7646484375,4.4775390625,0.9736328125,0.79
252,2017.0,1.0,0.05859375,-1.5576171875,4.4775390625,0.9736328125,0.766
253,2017.0,1.0,0.05859375,3.7646484375,2.4169921875,0.9736328125,0.718
254,2017.0,1.0,0.05859375,3.7646484375,4.4775390625,-0.8251953125,0.8840000000000001
255,2017.0,1.0,0.05859375,-1.5576171875,2.4169921875,-0.8251953125,0.8640000000000001
256,2017.0,1.0,-17.71484375,3.7646484375,2.4169921875,-0.8251953125,0.8980000000000001
257,2017.0,1.0,-17.71484375,-1.5576171875,4.4775390625,-0.8251953125,0.9320000000000002
