,year,month,unc_h,unc_fld,unc_flu,unc_ta,eps
31,2017.0,1.0,-18.7890625,3.466796875,-2.314453125,-0.146484375,0.8910000000000001
32,2017.0,1.0,-1.2109375,1.572265625,-2.314453125,-0.146484375,0.8890000000000001
33,2017.0,1.0,-1.2109375,3.466796875,2.958984375,-0.146484375,0.8870000000000001
34,2017.0,1.0,-1.2109375,3.466796875,-2.314453125,0.298828125,0.8910000000000001
35,2017.0,1.0,-1.2109375,1.572265625,2.958984375,0.298828125,0.8850000000000001
36,2017.0,1.0,-18.7890625,3.466796875,2.958984375,0.298828125,0.8870000000000001
37,2017.0,1.0,-18.7890625,1.572265625,-2.314453125,0.298828125,0.8890000000000001
38,2017.0,1.0,-18.7890625,1.572265625,2.958984375,-0.146484375,0.8850000000000001
39,2017.0,1.0,-18.7890625,1.572265625,2.958984375,0.298828125,0.8850000000000001
40,2017.0,1.0,-6.2109375,-0.283203125,-3.564453125,-0.396484375,0.9030000000000001
41,2017.0,1.0,-13.7890625,-0.283203125,-3.564453125,-0.396484375,0.9030000000000001
42,2017.0,1.0,-6.2109375,2.822265625,-3.564453125,-0.396484375,0.8910000000000001
43,2017.0,1.0,-6.2109375,-0.283203125,-0.791015625,-0.396484375,0.8870000000000001
44,2017.0,1.0,-6.2109375,-0.283203125,-3.564453125,-0.951171875,0.8890000000000001
45,2017.0,1.0,-6.2109375,2.822265625,-0.791015625,-0.951171875,0.8890000000000001
46,2017.0,1.0,-13.7890625,-0.283203125,-0.791015625,-0.951171875,0.8870000000000001
47,2017.0,1.0,-13.7890625,2.822265625,-3.564453125,-0.951171875,0.8910000000000001
48,2017.0,1.0,-13.7890625,2.822265625,-0.791015625,-0.396484375,0.8890000000000001
49,2017.0,1.0,-13.7890625,2.822265625,-0.791015625,-0.951171875,0.8890000000000001
50,2017.0,1.0,13.7890625,4.716796875,1.435546875,0.603515625,0.8890000000000001
51,2017.0,1.0,6.2109375,4.716796875,1.435546875,0.603515625,0.8890000000000001
52,2017.0,1.0,13.7890625,-2.177734375,1.435546875,0.603515625,0.8850000000000001
53,2017.0,1.0,13.7890625,4.716796875,4.208984375,0.603515625,0.8850000000000001
54,2017.0,1.0,13.7890625,4.716796875,1.435546875,0.048828125,0.8890000000000001
55,2017.0,1.0,13.7890625,-2.177734375,4.208984375,0.048828125,0.8830000000000001
56,2017.0,1.0,6.2109375,4.716796875,4.208984375,0.048828125,0.8850000000000001
57,2017.0,1.0,6.2109375,-2.177734375,1.435546875,0.048828125,0.8850000000000001
58,2017.0,1.0,6.2109375,-2.177734375,4.208984375,0.603515625,0.8830000000000001
59,2017.0,1.0,6.2109375,-2.177734375,4.208984375,0.048828125,0.8830000000000001
60,2017.0,1.0,3.7890625,-2.783203125,-1.064453125,-0.896484375,0.9010000000000001
61,2017.0,1.0,16.2109375,-2.783203125,-1.064453125,-0.896484375,0.9010000000000001
62,2017.0,1.0,3.7890625,-4.677734375,-1.064453125,-0.896484375,0.9010000000000001
63,2017.0,1.0,3.7890625,-2.783203125,-3.291015625,-0.896484375,0.8890000000000001
64,2017.0,1.0,3.7890625,-2.783203125,-1.064453125,0.548828125,0.8870000000000001
65,2017.0,1.0,3.7890625,-4.677734375,-3.291015625,0.548828125,0.8870000000000001
66,2017.0,1.0,16.2109375,-2.783203125,-3.291015625,0.548828125,0.8890000000000001
67,2017.0,1.0,16.2109375,-4.677734375,-1.064453125,0.548828125,0.8850000000000001
68,2017.0,1.0,16.2109375,-4.677734375,-3.291015625,-0.896484375,0.8870000000000001
69,2017.0,1.0,16.2109375,-4.677734375,-3.291015625,0.548828125,0.8870000000000001
70,2017.0,1.0,-16.2109375,2.216796875,3.935546875,0.103515625,0.8850000000000001
71,2017.0,1.0,-3.7890625,2.216796875,3.935546875,0.103515625,0.8850000000000001
72,2017.0,1.0,-16.2109375,0.322265625,3.935546875,0.103515625,0.8850000000000001
73,2017.0,1.0,-16.2109375,2.216796875,1.708984375,0.103515625,0.8870000000000001
74,2017.0,1.0,-16.2109375,2.216796875,3.935546875,-0.451171875,0.8850000000000001
75,2017.0,1.0,-16.2109375,0.322265625,1.708984375,-0.451171875,0.8850000000000001
76,2017.0,1.0,-3.7890625,2.216796875,1.708984375,-0.451171875,0.8870000000000001
77,2017.0,1.0,-3.7890625,0.322265625,3.935546875,-0.451171875,0.8850000000000001
78,2017.0,1.0,-3.7890625,0.322265625,1.708984375,0.103515625,0.8850000000000001
79,2017.0,1.0,-3.7890625,0.322265625,1.708984375,-0.451171875,0.8850000000000001
80,2017.0,1.0,-17.4609375,-3.095703125,-4.501953125,-0.083984375,0.9030000000000001
81,2017.0,1.0,4.9609375,-3.095703125,-4.501953125,-0.083984375,0.9030000000000001
82,2017.0,1.0,-17.4609375,-2.490234375,-4.501953125,-0.083984375,0.9030000000000001
83,2017.0,1.0,-17.4609375,-3.095703125,4.521484375,-0.083984375,0.8810000000000001
84,2017.0,1.0,-17.4609375,-3.095703125,-4.501953125,0.611328125,0.9030000000000001
85,2017.0,1.0,-17.4609375,-2.490234375,4.521484375,0.611328125,0.8830000000000001
86,2017.0,1.0,4.9609375,-3.095703125,4.521484375,0.611328125,0.8810000000000001
87,2017.0,1.0,4.9609375,-2.490234375,-4.501953125,0.611328125,0.9030000000000001
