,year,month,unc_h,unc_flu,unc_ta,eps
1783,2017.0,3.0,5.8203125,1.865234375,0.876953125,0.97
1784,2017.0,3.0,-19.9609375,2.529296875,0.224609375,0.99
1785,2017.0,3.0,-14.1796875,2.529296875,0.224609375,0.988
1786,2017.0,3.0,-19.9609375,-3.134765625,0.224609375,0.978
1787,2017.0,3.0,-19.9609375,2.529296875,-0.123046875,0.994
1788,2017.0,3.0,-19.9609375,-3.134765625,-0.123046875,0.982
1789,2017.0,3.0,-14.1796875,2.529296875,-0.123046875,0.992
1790,2017.0,3.0,-14.1796875,-3.134765625,0.224609375,0.976
1791,2017.0,3.0,-14.1796875,-3.134765625,-0.123046875,0.98
1792,2017.0,3.0,-19.94140625,-1.2353515625,-0.1044921875,0.986
1793,2017.0,3.0,-0.52734375,-1.2353515625,-0.1044921875,0.98
1794,2017.0,3.0,-19.94140625,0.5712890625,-0.1044921875,0.99
1795,2017.0,3.0,-19.94140625,-1.2353515625,0.6884765625,0.976
1796,2017.0,3.0,-19.94140625,0.5712890625,0.6884765625,0.98
1797,2017.0,3.0,-0.52734375,-1.2353515625,0.6884765625,0.968
1798,2017.0,3.0,-0.52734375,0.5712890625,-0.1044921875,0.982
1799,2017.0,3.0,-0.52734375,0.5712890625,0.6884765625,0.972
1800,2017.0,3.0,0.05859375,3.7646484375,0.8955078125,0.976
1801,2017.0,3.0,19.47265625,3.7646484375,0.8955078125,0.97
1802,2017.0,3.0,0.05859375,-4.4287109375,0.8955078125,0.96
1803,2017.0,3.0,0.05859375,3.7646484375,-0.3115234375,0.992
1804,2017.0,3.0,0.05859375,-4.4287109375,-0.3115234375,0.974
1805,2017.0,3.0,19.47265625,3.7646484375,-0.3115234375,0.986
1806,2017.0,3.0,19.47265625,-4.4287109375,0.8955078125,0.952
1807,2017.0,3.0,19.47265625,-4.4287109375,-0.3115234375,0.968
1808,2017.0,3.0,10.05859375,-3.7353515625,-0.6044921875,0.976
1809,2017.0,3.0,-10.52734375,-3.7353515625,-0.6044921875,0.984
1810,2017.0,3.0,10.05859375,-1.9287109375,-0.6044921875,0.98
1811,2017.0,3.0,10.05859375,-3.7353515625,-0.8115234375,0.978
1812,2017.0,3.0,10.05859375,-1.9287109375,-0.8115234375,0.982
1813,2017.0,3.0,-10.52734375,-3.7353515625,-0.8115234375,0.986
1814,2017.0,3.0,-10.52734375,-1.9287109375,-0.6044921875,0.988
1815,2017.0,3.0,-10.52734375,-1.9287109375,-0.8115234375,0.99
1816,2017.0,3.0,-9.94140625,1.2646484375,0.3955078125,0.982
1817,2017.0,3.0,9.47265625,1.2646484375,0.3955078125,0.974
1818,2017.0,3.0,-9.94140625,3.0712890625,0.3955078125,0.986
1819,2017.0,3.0,-9.94140625,1.2646484375,0.1884765625,0.984
1820,2017.0,3.0,-9.94140625,3.0712890625,0.1884765625,0.988
1821,2017.0,3.0,9.47265625,1.2646484375,0.1884765625,0.976
1822,2017.0,3.0,9.47265625,3.0712890625,0.3955078125,0.978
1823,2017.0,3.0,9.47265625,3.0712890625,0.1884765625,0.98
1824,2017.0,3.0,-4.94140625,-4.9853515625,0.6455078125,0.962
1825,2017.0,3.0,4.47265625,-4.9853515625,0.6455078125,0.96
1826,2017.0,3.0,-4.94140625,4.3212890625,0.6455078125,0.982
1827,2017.0,3.0,-4.94140625,-4.9853515625,0.9384765625,0.96
1828,2017.0,3.0,-4.94140625,4.3212890625,0.9384765625,0.978
1829,2017.0,3.0,4.47265625,-4.9853515625,0.9384765625,0.956
1830,2017.0,3.0,4.47265625,4.3212890625,0.6455078125,0.98
1831,2017.0,3.0,4.47265625,4.3212890625,0.9384765625,0.976
1832,2017.0,3.0,15.05859375,0.0146484375,-0.3544921875,0.98
1833,2017.0,3.0,-15.52734375,0.0146484375,-0.3544921875,0.99
1834,2017.0,3.0,15.05859375,-0.6787109375,-0.3544921875,0.978
1835,2017.0,3.0,15.05859375,0.0146484375,-0.0615234375,0.976
1836,2017.0,3.0,15.05859375,-0.6787109375,-0.0615234375,0.974
1837,2017.0,3.0,-15.52734375,0.0146484375,-0.0615234375,0.986
1838,2017.0,3.0,-15.52734375,-0.6787109375,-0.3544921875,0.988
1839,2017.0,3.0,-15.52734375,-0.6787109375,-0.0615234375,0.986
1840,2017.0,3.0,5.05859375,-2.4853515625,0.1455078125,0.972
1841,2017.0,3.0,14.47265625,-2.4853515625,0.1455078125,0.968
1842,2017.0,3.0,5.05859375,-3.1787109375,0.1455078125,0.97
1843,2017.0,3.0,5.05859375,-2.4853515625,-0.5615234375,0.98
1844,2017.0,3.0,5.05859375,-3.1787109375,-0.5615234375,0.978
1845,2017.0,3.0,14.47265625,-2.4853515625,-0.5615234375,0.976
1846,2017.0,3.0,14.47265625,-3.1787109375,0.1455078125,0.966
1847,2017.0,3.0,14.47265625,-3.1787109375,-0.5615234375,0.976
1848,2017.0,3.0,-14.94140625,2.5146484375,-0.8544921875,1.0
1849,2017.0,3.0,-5.52734375,2.5146484375,-0.8544921875,0.998
1850,2017.0,3.0,-14.94140625,1.8212890625,-0.8544921875,1.0
1851,2017.0,3.0,-14.94140625,2.5146484375,0.4384765625,0.986
1852,2017.0,3.0,-14.94140625,1.8212890625,0.4384765625,0.984
1853,2017.0,3.0,-5.52734375,2.5146484375,0.4384765625,0.982
1854,2017.0,3.0,-5.52734375,1.8212890625,-0.8544921875,0.998
1855,2017.0,3.0,-5.52734375,1.8212890625,0.4384765625,0.98
1856,2017.0,3.0,-12.44140625,-3.1103515625,0.0205078125,0.978
1857,2017.0,3.0,-18.02734375,-3.1103515625,0.0205078125,0.98
1858,2017.0,3.0,-12.44140625,-3.8037109375,0.0205078125,0.976
1859,2017.0,3.0,-12.44140625,-3.1103515625,0.0634765625,0.978
1860,2017.0,3.0,-12.44140625,-3.8037109375,0.0634765625,0.976
1861,2017.0,3.0,-18.02734375,-3.1103515625,0.0634765625,0.98
1862,2017.0,3.0,-18.02734375,-3.8037109375,0.0205078125,0.978
1863,2017.0,3.0,-18.02734375,-3.8037109375,0.0634765625,0.978
1864,2017.0,3.0,7.55859375,1.8896484375,-0.9794921875,0.994
1865,2017.0,3.0,1.97265625,1.8896484375,-0.9794921875,0.996
1866,2017.0,3.0,7.55859375,1.1962890625,-0.9794921875,0.992
1867,2017.0,3.0,7.55859375,1.8896484375,-0.9365234375,0.994
1868,2017.0,3.0,7.55859375,1.1962890625,-0.9365234375,0.992
1869,2017.0,3.0,1.97265625,1.8896484375,-0.9365234375,0.996
1870,2017.0,3.0,1.97265625,1.1962890625,-0.9794921875,0.994
1871,2017.0,3.0,1.97265625,1.1962890625,-0.9365234375,0.994
1872,2017.0,3.0,17.55859375,-0.6103515625,0.5205078125,0.966
1873,2017.0,3.0,-8.02734375,-0.6103515625,0.5205078125,0.974
1874,2017.0,3.0,17.55859375,3.6962890625,0.5205078125,0.974
1875,2017.0,3.0,17.55859375,-0.6103515625,-0.4365234375,0.978
1876,2017.0,3.0,17.55859375,3.6962890625,-0.4365234375,0.988
1877,2017.0,3.0,-8.02734375,-0.6103515625,-0.4365234375,0.988
1878,2017.0,3.0,-8.02734375,3.6962890625,0.5205078125,0.984
1879,2017.0,3.0,-8.02734375,3.6962890625,-0.4365234375,0.996
1880,2017.0,3.0,-2.44140625,4.3896484375,-0.4794921875,0.996
1881,2017.0,3.0,11.97265625,4.3896484375,-0.4794921875,0.992
1882,2017.0,3.0,-2.44140625,-1.3037109375,-0.4794921875,0.984
1883,2017.0,3.0,-2.44140625,4.3896484375,0.5634765625,0.982
1884,2017.0,3.0,-2.44140625,-1.3037109375,0.5634765625,0.97
1885,2017.0,3.0,11.97265625,4.3896484375,0.5634765625,0.978
1886,2017.0,3.0,11.97265625,-1.3037109375,-0.4794921875,0.98
1887,2017.0,3.0,11.97265625,-1.3037109375,0.5634765625,0.966
1888,2017.0,3.0,-7.44140625,-1.8603515625,-0.7294921875,0.988
1889,2017.0,3.0,16.97265625,-1.8603515625,-0.7294921875,0.98
1890,2017.0,3.0,-7.44140625,-0.0537109375,-0.7294921875,0.992
1891,2017.0,3.0,-7.44140625,-1.8603515625,0.3134765625,0.974
1892,2017.0,3.0,-7.44140625,-0.0537109375,0.3134765625,0.978
1893,2017.0,3.0,16.97265625,-1.8603515625,0.3134765625,0.966
1894,2017.0,3.0,16.97265625,-0.0537109375,-0.7294921875,0.984
1895,2017.0,3.0,16.97265625,-0.0537109375,0.3134765625,0.97
1896,2017.0,3.0,12.55859375,3.1396484375,0.2705078125,0.978
1897,2017.0,3.0,-3.02734375,3.1396484375,0.2705078125,0.984
1898,2017.0,3.0,12.55859375,4.9462890625,0.2705078125,0.982
1899,2017.0,3.0,12.55859375,3.1396484375,-0.6865234375,0.992
1900,2017.0,3.0,12.55859375,4.9462890625,-0.6865234375,0.996
1901,2017.0,3.0,-3.02734375,3.1396484375,-0.6865234375,0.996
1902,2017.0,3.0,-3.02734375,4.9462890625,0.2705078125,0.988
1903,2017.0,3.0,-3.02734375,4.9462890625,-0.6865234375,1.0
1904,2017.0,3.0,2.55859375,-4.3603515625,-0.2294921875,0.972
1905,2017.0,3.0,6.97265625,-4.3603515625,-0.2294921875,0.972
1906,2017.0,3.0,2.55859375,2.4462890625,-0.2294921875,0.988
1907,2017.0,3.0,2.55859375,-4.3603515625,-0.1865234375,0.972
1908,2017.0,3.0,2.55859375,2.4462890625,-0.1865234375,0.986
1909,2017.0,3.0,6.97265625,-4.3603515625,-0.1865234375,0.97
1910,2017.0,3.0,6.97265625,2.4462890625,-0.2294921875,0.986
1911,2017.0,3.0,6.97265625,2.4462890625,-0.1865234375,0.986
1912,2017.0,3.0,-17.44140625,0.6396484375,0.7705078125,0.978
1913,2017.0,3.0,-13.02734375,0.6396484375,0.7705078125,0.976
1914,2017.0,3.0,-17.44140625,-2.5537109375,0.7705078125,0.972
1915,2017.0,3.0,-17.44140625,0.6396484375,0.8134765625,0.978
1916,2017.0,3.0,-17.44140625,-2.5537109375,0.8134765625,0.97
1917,2017.0,3.0,-13.02734375,0.6396484375,0.8134765625,0.976
1918,2017.0,3.0,-13.02734375,-2.5537109375,0.7705078125,0.97
1919,2017.0,3.0,-13.02734375,-2.5537109375,0.8134765625,0.968
1920,2017.0,3.0,-16.19140625,-4.0478515625,-0.9169921875,0.99
1921,2017.0,3.0,13.22265625,-4.0478515625,-0.9169921875,0.978
1922,2017.0,3.0,-16.19140625,2.7587890625,-0.9169921875,1.0
1923,2017.0,3.0,-16.19140625,-4.0478515625,-0.7490234375,0.988
1924,2017.0,3.0,-16.19140625,2.7587890625,-0.7490234375,1.0
1925,2017.0,3.0,13.22265625,-4.0478515625,-0.7490234375,0.976
1926,2017.0,3.0,13.22265625,2.7587890625,-0.9169921875,0.994
1927,2017.0,3.0,13.22265625,2.7587890625,-0.7490234375,0.99
1928,2017.0,3.0,3.80859375,0.9521484375,0.0830078125,0.98
1929,2017.0,3.0,-6.77734375,0.9521484375,0.0830078125,0.984
1930,2017.0,3.0,3.80859375,-2.2412109375,0.0830078125,0.972
1931,2017.0,3.0,3.80859375,0.9521484375,0.2509765625,0.978
1932,2017.0,3.0,3.80859375,-2.2412109375,0.2509765625,0.97
1933,2017.0,3.0,-6.77734375,0.9521484375,0.2509765625,0.982
1934,2017.0,3.0,-6.77734375,-2.2412109375,0.0830078125,0.976
1935,2017.0,3.0,-6.77734375,-2.2412109375,0.2509765625,0.974
1936,2017.0,3.0,13.80859375,-1.5478515625,-0.4169921875,0.978
1937,2017.0,3.0,3.22265625,-1.5478515625,-0.4169921875,0.982
1938,2017.0,3.0,13.80859375,-4.7412109375,-0.4169921875,0.97
1939,2017.0,3.0,13.80859375,-1.5478515625,0.7509765625,0.962
1940,2017.0,3.0,13.80859375,-4.7412109375,0.7509765625,0.956
1941,2017.0,3.0,3.22265625,-1.5478515625,0.7509765625,0.966
1942,2017.0,3.0,3.22265625,-4.7412109375,-0.4169921875,0.974
1943,2017.0,3.0,3.22265625,-4.7412109375,0.7509765625,0.96
1944,2017.0,3.0,-6.19140625,3.4521484375,0.5830078125,0.982
1945,2017.0,3.0,-16.77734375,3.4521484375,0.5830078125,0.986
1946,2017.0,3.0,-6.19140625,0.2587890625,0.5830078125,0.976
1947,2017.0,3.0,-6.19140625,3.4521484375,-0.2490234375,0.992
1948,2017.0,3.0,-6.19140625,0.2587890625,-0.2490234375,0.986
1949,2017.0,3.0,-16.77734375,3.4521484375,-0.2490234375,0.996
1950,2017.0,3.0,-16.77734375,0.2587890625,0.5830078125,0.98
1951,2017.0,3.0,-16.77734375,0.2587890625,-0.2490234375,0.99
1952,2017.0,3.0,-1.19140625,-0.2978515625,0.3330078125,0.976
1953,2017.0,3.0,-11.77734375,-0.2978515625,0.3330078125,0.98
1954,2017.0,3.0,-1.19140625,1.5087890625,0.3330078125,0.98
1955,2017.0,3.0,-1.19140625,-0.2978515625,-0.9990234375,0.992
1956,2017.0,3.0,-1.19140625,1.5087890625,-0.9990234375,0.996
1957,2017.0,3.0,-11.77734375,-0.2978515625,-0.9990234375,0.996
1958,2017.0,3.0,-11.77734375,1.5087890625,0.3330078125,0.984
1959,2017.0,3.0,-11.77734375,1.5087890625,-0.9990234375,1.0
1960,2017.0,3.0,18.80859375,4.7021484375,-0.6669921875,0.992
1961,2017.0,3.0,8.22265625,4.7021484375,-0.6669921875,0.996
1962,2017.0,3.0,18.80859375,-3.4912109375,-0.6669921875,0.974
1963,2017.0,3.0,18.80859375,4.7021484375,0.0009765625,0.984
1964,2017.0,3.0,18.80859375,-3.4912109375,0.0009765625,0.966
1965,2017.0,3.0,8.22265625,4.7021484375,0.0009765625,0.988
1966,2017.0,3.0,8.22265625,-3.4912109375,-0.6669921875,0.978
1967,2017.0,3.0,8.22265625,-3.4912109375,0.0009765625,0.97
1968,2017.0,3.0,8.80859375,-2.7978515625,0.8330078125,0.96
1969,2017.0,3.0,-1.77734375,-2.7978515625,0.8330078125,0.964
1970,2017.0,3.0,8.80859375,-0.9912109375,0.8330078125,0.964
1971,2017.0,3.0,8.80859375,-2.7978515625,0.5009765625,0.964
1972,2017.0,3.0,8.80859375,-0.9912109375,0.5009765625,0.968
1973,2017.0,3.0,-1.77734375,-2.7978515625,0.5009765625,0.968
1974,2017.0,3.0,-1.77734375,-0.9912109375,0.8330078125,0.968
1975,2017.0,3.0,-1.77734375,-0.9912109375,0.5009765625,0.972
1976,2017.0,3.0,-11.19140625,2.2021484375,-0.1669921875,0.992
1977,2017.0,3.0,18.22265625,2.2021484375,-0.1669921875,0.98
1978,2017.0,3.0,-11.19140625,4.0087890625,-0.1669921875,0.994
1979,2017.0,3.0,-11.19140625,2.2021484375,-0.4990234375,0.996
1980,2017.0,3.0,-11.19140625,4.0087890625,-0.4990234375,1.0
1981,2017.0,3.0,18.22265625,2.2021484375,-0.4990234375,0.984
1982,2017.0,3.0,18.22265625,4.0087890625,-0.1669921875,0.984
1983,2017.0,3.0,18.22265625,4.0087890625,-0.4990234375,0.988
1984,2017.0,3.0,-13.69140625,-2.1728515625,0.9580078125,0.968
1985,2017.0,3.0,5.72265625,-2.1728515625,0.9580078125,0.962
1986,2017.0,3.0,-13.69140625,-1.6162109375,0.9580078125,0.97
1987,2017.0,3.0,-13.69140625,-2.1728515625,-0.1240234375,0.982
1988,2017.0,3.0,-13.69140625,-1.6162109375,-0.1240234375,0.984
1989,2017.0,3.0,5.72265625,-2.1728515625,-0.1240234375,0.974
1990,2017.0,3.0,5.72265625,-1.6162109375,0.9580078125,0.962
1991,2017.0,3.0,5.72265625,-1.6162109375,-0.1240234375,0.976
1992,2017.0,3.0,6.30859375,2.8271484375,-0.0419921875,0.984
1993,2017.0,3.0,-14.27734375,2.8271484375,-0.0419921875,0.992
1994,2017.0,3.0,6.30859375,3.3837890625,-0.0419921875,0.986
1995,2017.0,3.0,6.30859375,2.8271484375,0.8759765625,0.972
1996,2017.0,3.0,6.30859375,3.3837890625,0.8759765625,0.974
1997,2017.0,3.0,-14.27734375,2.8271484375,0.8759765625,0.98
1998,2017.0,3.0,-14.27734375,3.3837890625,-0.0419921875,0.994
1999,2017.0,3.0,-14.27734375,3.3837890625,0.8759765625,0.982
2000,2017.0,3.0,16.30859375,-4.6728515625,0.4580078125,0.958
2001,2017.0,3.0,15.72265625,-4.6728515625,0.4580078125,0.958
2002,2017.0,3.0,16.30859375,0.8837890625,0.4580078125,0.97
2003,2017.0,3.0,16.30859375,-4.6728515625,0.3759765625,0.96
2004,2017.0,3.0,16.30859375,0.8837890625,0.3759765625,0.972
2005,2017.0,3.0,15.72265625,-4.6728515625,0.3759765625,0.96
2006,2017.0,3.0,15.72265625,0.8837890625,0.4580078125,0.97
2007,2017.0,3.0,15.72265625,0.8837890625,0.3759765625,0.972
2008,2017.0,3.0,-3.69140625,0.3271484375,-0.5419921875,0.99
2009,2017.0,3.0,-4.27734375,0.3271484375,-0.5419921875,0.99
2010,2017.0,3.0,-3.69140625,-4.1162109375,-0.5419921875,0.98
2011,2017.0,3.0,-3.69140625,0.3271484375,-0.6240234375,0.99
2012,2017.0,3.0,-3.69140625,-4.1162109375,-0.6240234375,0.98
2013,2017.0,3.0,-4.27734375,0.3271484375,-0.6240234375,0.99
2014,2017.0,3.0,-4.27734375,-4.1162109375,-0.5419921875,0.98
2015,2017.0,3.0,-4.27734375,-4.1162109375,-0.6240234375,0.98
2016,2017.0,3.0,-8.69140625,-3.4228515625,-0.2919921875,0.98
2017,2017.0,3.0,-9.27734375,-3.4228515625,-0.2919921875,0.98
2018,2017.0,3.0,-8.69140625,-2.8662109375,-0.2919921875,0.98
2019,2017.0,3.0,-8.69140625,-3.4228515625,-0.3740234375,0.98
2020,2017.0,3.0,-8.69140625,-2.8662109375,-0.3740234375,0.982
2021,2017.0,3.0,-9.27734375,-3.4228515625,-0.3740234375,0.982
2022,2017.0,3.0,-9.27734375,-2.8662109375,-0.2919921875,0.982
2023,2017.0,3.0,-9.27734375,-2.8662109375,-0.3740234375,0.982
2024,2017.0,3.0,11.30859375,1.5771484375,0.7080078125,0.97
2025,2017.0,3.0,10.72265625,1.5771484375,0.7080078125,0.97
2026,2017.0,3.0,11.30859375,2.1337890625,0.7080078125,0.972
2027,2017.0,3.0,11.30859375,1.5771484375,0.6259765625,0.972
2028,2017.0,3.0,11.30859375,2.1337890625,0.6259765625,0.972
2029,2017.0,3.0,10.72265625,1.5771484375,0.6259765625,0.972
2030,2017.0,3.0,10.72265625,2.1337890625,0.7080078125,0.972
2031,2017.0,3.0,10.72265625,2.1337890625,0.6259765625,0.972
2032,2017.0,3.0,1.30859375,-0.9228515625,-0.7919921875,0.988
2033,2017.0,3.0,-19.27734375,-0.9228515625,-0.7919921875,0.996
2034,2017.0,3.0,1.30859375,4.6337890625,-0.7919921875,1.0
2035,2017.0,3.0,1.30859375,-0.9228515625,0.1259765625,0.976
2036,2017.0,3.0,1.30859375,4.6337890625,0.1259765625,0.988
2037,2017.0,3.0,-19.27734375,-0.9228515625,0.1259765625,0.984
2038,2017.0,3.0,-19.27734375,4.6337890625,-0.7919921875,1.0
2039,2017.0,3.0,-19.27734375,4.6337890625,0.1259765625,0.996
2040,2017.0,3.0,-18.69140625,4.0771484375,0.2080078125,0.992
2041,2017.0,3.0,0.72265625,4.0771484375,0.2080078125,0.986
2042,2017.0,3.0,-18.69140625,-0.3662109375,0.2080078125,0.984
2043,2017.0,3.0,-18.69140625,4.0771484375,-0.8740234375,1.0
2044,2017.0,3.0,-18.69140625,-0.3662109375,-0.8740234375,0.998
2045,2017.0,3.0,0.72265625,4.0771484375,-0.8740234375,1.0
2046,2017.0,3.0,0.72265625,-0.3662109375,0.2080078125,0.976
2047,2017.0,3.0,0.72265625,-0.3662109375,-0.8740234375,0.99
2048,2017.0,3.0,-18.06640625,-3.5791015625,0.5517578125,0.972
2049,2017.0,3.0,17.59765625,-3.5791015625,0.5517578125,0.958
2050,2017.0,3.0,-18.06640625,1.6650390625,0.5517578125,0.984
2051,2017.0,3.0,-18.06640625,-3.5791015625,-0.5927734375,0.986
2052,2017.0,3.0,-18.06640625,1.6650390625,-0.5927734375,0.998
2053,2017.0,3.0,17.59765625,-3.5791015625,-0.5927734375,0.974
2054,2017.0,3.0,17.59765625,1.6650390625,0.5517578125,0.97
2055,2017.0,3.0,17.59765625,1.6650390625,-0.5927734375,0.984
2056,2017.0,3.0,1.93359375,1.4208984375,-0.4482421875,0.988
2057,2017.0,3.0,-2.40234375,1.4208984375,-0.4482421875,0.99
2058,2017.0,3.0,1.93359375,-3.3349609375,-0.4482421875,0.978
2059,2017.0,3.0,1.93359375,1.4208984375,0.4072265625,0.978
2060,2017.0,3.0,1.93359375,-3.3349609375,0.4072265625,0.968
2061,2017.0,3.0,-2.40234375,1.4208984375,0.4072265625,0.978
2062,2017.0,3.0,-2.40234375,-3.3349609375,-0.4482421875,0.98
2063,2017.0,3.0,-2.40234375,-3.3349609375,0.4072265625,0.968
2064,2017.0,3.0,11.93359375,-1.0791015625,0.0517578125,0.972
2065,2017.0,3.0,7.59765625,-1.0791015625,0.0517578125,0.974
2066,2017.0,3.0,11.93359375,-0.8349609375,0.0517578125,0.974
2067,2017.0,3.0,11.93359375,-1.0791015625,0.9072265625,0.962
2068,2017.0,3.0,11.93359375,-0.8349609375,0.9072265625,0.962
2069,2017.0,3.0,7.59765625,-1.0791015625,0.9072265625,0.964
2070,2017.0,3.0,7.59765625,-0.8349609375,0.0517578125,0.974
2071,2017.0,3.0,7.59765625,-0.8349609375,0.9072265625,0.964
2072,2017.0,3.0,-8.06640625,3.9208984375,-0.9482421875,1.0
2073,2017.0,3.0,-12.40234375,3.9208984375,-0.9482421875,1.0
2074,2017.0,3.0,-8.06640625,4.1650390625,-0.9482421875,1.0
2075,2017.0,3.0,-8.06640625,3.9208984375,-0.0927734375,0.992
2076,2017.0,3.0,-8.06640625,4.1650390625,-0.0927734375,0.994
2077,2017.0,3.0,-12.40234375,3.9208984375,-0.0927734375,0.994
2078,2017.0,3.0,-12.40234375,4.1650390625,-0.9482421875,1.0
2079,2017.0,3.0,-12.40234375,4.1650390625,-0.0927734375,0.994
2080,2017.0,3.0,-3.06640625,-2.3291015625,-0.1982421875,0.978
2081,2017.0,3.0,-17.40234375,-2.3291015625,-0.1982421875,0.984
2082,2017.0,3.0,-3.06640625,2.9150390625,-0.1982421875,0.99
2083,2017.0,3.0,-3.06640625,-2.3291015625,-0.8427734375,0.988
2084,2017.0,3.0,-3.06640625,2.9150390625,-0.8427734375,0.998
2085,2017.0,3.0,-17.40234375,-2.3291015625,-0.8427734375,0.992
2086,2017.0,3.0,-17.40234375,2.9150390625,-0.1982421875,0.996
2087,2017.0,3.0,-17.40234375,2.9150390625,-0.8427734375,1.0
2088,2017.0,3.0,16.93359375,2.6708984375,0.8017578125,0.97
2089,2017.0,3.0,2.59765625,2.6708984375,0.8017578125,0.974
2090,2017.0,3.0,16.93359375,-2.0849609375,0.8017578125,0.96
2091,2017.0,3.0,16.93359375,2.6708984375,0.1572265625,0.978
2092,2017.0,3.0,16.93359375,-2.0849609375,0.1572265625,0.968
2093,2017.0,3.0,2.59765625,2.6708984375,0.1572265625,0.982
2094,2017.0,3.0,2.59765625,-2.0849609375,0.8017578125,0.964
2095,2017.0,3.0,2.59765625,-2.0849609375,0.1572265625,0.972
2096,2017.0,3.0,6.93359375,-4.8291015625,-0.6982421875,0.976
2097,2017.0,3.0,-7.40234375,-4.8291015625,-0.6982421875,0.982
2098,2017.0,3.0,6.93359375,-4.5849609375,-0.6982421875,0.976
2099,2017.0,3.0,6.93359375,-4.8291015625,0.6572265625,0.958
2100,2017.0,3.0,6.93359375,-4.5849609375,0.6572265625,0.96
2101,2017.0,3.0,-7.40234375,-4.8291015625,0.6572265625,0.964
2102,2017.0,3.0,-7.40234375,-4.5849609375,-0.6982421875,0.982
2103,2017.0,3.0,-7.40234375,-4.5849609375,0.6572265625,0.964
2104,2017.0,3.0,-13.06640625,0.1708984375,0.3017578125,0.982
2105,2017.0,3.0,12.59765625,0.1708984375,0.3017578125,0.972
2106,2017.0,3.0,-13.06640625,0.4150390625,0.3017578125,0.982
2107,2017.0,3.0,-13.06640625,0.1708984375,-0.3427734375,0.99
2108,2017.0,3.0,-13.06640625,0.4150390625,-0.3427734375,0.99
2109,2017.0,3.0,12.59765625,0.1708984375,-0.3427734375,0.98
2110,2017.0,3.0,12.59765625,0.4150390625,0.3017578125,0.972
2111,2017.0,3.0,12.59765625,0.4150390625,-0.3427734375,0.98
2112,2017.0,3.0,-10.56640625,-0.4541015625,-0.5732421875,0.99
2113,2017.0,3.0,0.09765625,-0.4541015625,-0.5732421875,0.986
2114,2017.0,3.0,-10.56640625,-2.7099609375,-0.5732421875,0.986
2115,2017.0,3.0,-10.56640625,-0.4541015625,-0.2177734375,0.986
2116,2017.0,3.0,-10.56640625,-2.7099609375,-0.2177734375,0.982
2117,2017.0,3.0,0.09765625,-0.4541015625,-0.2177734375,0.982
2118,2017.0,3.0,0.09765625,-2.7099609375,-0.5732421875,0.982
2119,2017.0,3.0,0.09765625,-2.7099609375,-0.2177734375,0.978
2120,2017.0,3.0,9.43359375,4.5458984375,0.4267578125,0.98
2121,2017.0,3.0,-19.90234375,4.5458984375,0.4267578125,0.992
2122,2017.0,3.0,9.43359375,2.2900390625,0.4267578125,0.976
2123,2017.0,3.0,9.43359375,4.5458984375,0.7822265625,0.976
2124,2017.0,3.0,9.43359375,2.2900390625,0.7822265625,0.972
2125,2017.0,3.0,-19.90234375,4.5458984375,0.7822265625,0.986
2126,2017.0,3.0,-19.90234375,2.2900390625,0.4267578125,0.986
2127,2017.0,3.0,-19.90234375,2.2900390625,0.7822265625,0.982
2128,2017.0,3.0,19.43359375,-2.9541015625,-0.0732421875,0.968
2129,2017.0,3.0,10.09765625,-2.9541015625,-0.0732421875,0.972
2130,2017.0,3.0,19.43359375,4.7900390625,-0.0732421875,0.984
2131,2017.0,3.0,19.43359375,-2.9541015625,0.2822265625,0.964
2132,2017.0,3.0,19.43359375,4.7900390625,0.2822265625,0.98
2133,2017.0,3.0,10.09765625,-2.9541015625,0.2822265625,0.966
2134,2017.0,3.0,10.09765625,4.7900390625,-0.0732421875,0.988
2135,2017.0,3.0,10.09765625,4.7900390625,0.2822265625,0.982
2136,2017.0,3.0,-0.56640625,2.0458984375,0.9267578125,0.972
2137,2017.0,3.0,-9.90234375,2.0458984375,0.9267578125,0.976
2138,2017.0,3.0,-0.56640625,-0.2099609375,0.9267578125,0.968
2139,2017.0,3.0,-0.56640625,2.0458984375,-0.7177734375,0.994
2140,2017.0,3.0,-0.56640625,-0.2099609375,-0.7177734375,0.99
2141,2017.0,3.0,-9.90234375,2.0458984375,-0.7177734375,0.998
2142,2017.0,3.0,-9.90234375,-0.2099609375,0.9267578125,0.972
2143,2017.0,3.0,-9.90234375,-0.2099609375,-0.7177734375,0.992
2144,2017.0,3.0,-5.56640625,-4.2041015625,0.1767578125,0.97
2145,2017.0,3.0,-4.90234375,-4.2041015625,0.1767578125,0.97
2146,2017.0,3.0,-5.56640625,-1.4599609375,0.1767578125,0.976
2147,2017.0,3.0,-5.56640625,-4.2041015625,-0.4677734375,0.98
2148,2017.0,3.0,-5.56640625,-1.4599609375,-0.4677734375,0.986
2149,2017.0,3.0,-4.90234375,-4.2041015625,-0.4677734375,0.978
2150,2017.0,3.0,-4.90234375,-1.4599609375,0.1767578125,0.976
2151,2017.0,3.0,-4.90234375,-1.4599609375,-0.4677734375,0.984
2152,2017.0,3.0,14.43359375,0.7958984375,-0.8232421875,0.988
2153,2017.0,3.0,15.09765625,0.7958984375,-0.8232421875,0.988
2154,2017.0,3.0,14.43359375,3.5400390625,-0.8232421875,0.994
