strt_date,LST,view_time,eps_31,eps_32,strt_date,hour,minute,Year,Month,Day,timestamp
2018-06-14,308.66,10.200000000000001,0.982,0.49,2018-06-14,10,12,2018,6,14,2018-06-14 10:12:00
2017-12-06,306.92,10.9,0.49,0.49,2017-12-06,10,54,2017,12,6,2017-12-06 10:54:00
2017-07-29,303.84000000000003,10.3,0.982,0.49,2017-07-29,10,18,2017,7,29,2017-07-29 10:18:00
2018-10-08,311.7,10.700000000000001,0.49,0.986,2018-10-08,10,42,2018,10,8,2018-10-08 10:42:00
2017-09-01,309.1,10.4,0.982,0.49,2017-09-01,10,24,2017,9,1,2017-09-01 10:24:00
2017-07-18,309.46,10.8,0.49,0.49,2017-07-18,10,48,2017,7,18,2017-07-18 10:48:00
2018-08-04,309.06,10.8,0.49,0.49,2018-08-04,10,48,2018,8,4,2018-08-04 10:48:00
2017-05-22,308.90000000000003,10.200000000000001,0.49,0.986,2017-05-22,10,12,2017,5,22,2017-05-22 10:12:00
2016-09-05,307.90000000000003,10.200000000000001,0.982,0.986,2016-09-05,10,12,2016,9,5,2016-09-05 10:12:00
2016-08-28,311.72,10.100000000000001,0.984,0.986,2016-08-28,10,6,2016,8,28,2016-08-28 10:06:00
2018-05-22,307.72,10.9,0.49,0.986,2018-05-22,10,54,2018,5,22,2018-05-22 10:54:00
2018-03-28,302.12,10.600000000000001,0.49,0.49,2018-03-28,10,36,2018,3,28,2018-03-28 10:36:00
2017-05-05,303.16,11.0,0.984,0.49,2017-05-05,11,0,2017,5,5,2017-05-05 11:00:00
2016-05-20,297.36,10.0,0.982,0.49,2016-05-20,10,0,2016,5,20,2016-05-20 10:00:00
2016-10-07,313.92,10.9,0.49,0.49,2016-10-07,10,54,2016,10,7,2016-10-07 10:54:00
2016-07-17,304.94,9.8,0.49,0.49,2016-07-17,9,48,2016,7,17,2016-07-17 09:48:00
2017-06-29,301.16,9.700000000000001,0.982,0.986,2017-06-29,9,42,2017,6,29,2017-06-29 09:42:00
2017-04-29,303.64,10.8,0.49,0.986,2017-04-29,10,48,2017,4,29,2017-04-29 10:48:00
2016-07-28,307.06,9.9,0.984,0.49,2016-07-28,9,54,2016,7,28,2016-07-28 09:54:00
2018-05-17,299.22,10.600000000000001,0.982,0.986,2018-05-17,10,36,2018,5,17,2018-05-17 10:36:00
2018-10-09,319.90000000000003,11.0,0.982,0.986,2018-10-09,11,0,2018,10,9,2018-10-09 11:00:00
2016-09-09,306.2,10.600000000000001,0.984,0.986,2016-09-09,10,36,2016,9,9,2016-09-09 10:36:00
2018-09-04,312.38,10.8,0.982,0.49,2018-09-04,10,48,2018,9,4,2018-09-04 10:48:00
2017-04-20,305.72,10.200000000000001,0.49,0.49,2017-04-20,10,12,2017,4,20,2017-04-20 10:12:00
2017-07-16,308.32,10.100000000000001,0.49,0.49,2017-07-16,10,6,2017,7,16,2017-07-16 10:06:00
2018-09-23,318.84000000000003,9.700000000000001,0.984,0.49,2018-09-23,9,42,2018,9,23,2018-09-23 09:42:00
2018-07-12,309.2,10.600000000000001,0.49,0.986,2018-07-12,10,36,2018,7,12,2018-07-12 10:36:00
2016-06-11,308.22,10.4,0.49,0.986,2016-06-11,10,24,2016,6,11,2016-06-11 10:24:00
2017-06-22,301.82,10.9,0.49,0.986,2017-06-22,10,54,2017,6,22,2017-06-22 10:54:00
2017-11-09,312.86,10.600000000000001,0.982,0.49,2017-11-09,10,36,2017,11,9,2017-11-09 10:36:00
2016-02-28,304.28000000000003,10.600000000000001,0.49,0.986,2016-02-28,10,36,2016,2,28,2016-02-28 10:36:00
2018-06-24,310.3,9.700000000000001,0.982,0.986,2018-06-24,9,42,2018,6,24,2018-06-24 09:42:00
2018-05-07,306.06,10.9,0.49,0.986,2018-05-07,10,54,2018,5,7,2018-05-07 10:54:00
2016-05-19,304.68,10.0,0.984,0.49,2016-05-19,10,0,2016,5,19,2016-05-19 10:00:00
2017-08-21,312.7,10.5,0.982,0.986,2017-08-21,10,30,2017,8,21,2017-08-21 10:30:00
2017-10-12,305.2,10.700000000000001,0.982,0.49,2017-10-12,10,42,2017,10,12,2017-10-12 10:42:00
2018-05-20,310.1,10.200000000000001,0.49,0.49,2018-05-20,10,12,2018,5,20,2018-05-20 10:12:00
2016-03-28,297.92,10.5,0.982,0.986,2016-03-28,10,30,2016,3,28,2016-03-28 10:30:00
2016-02-15,306.98,9.700000000000001,0.49,0.986,2016-02-15,9,42,2016,2,15,2016-02-15 09:42:00
2018-05-21,306.0,10.100000000000001,0.49,0.49,2018-05-21,10,6,2018,5,21,2018-05-21 10:06:00
2017-07-25,310.46,10.0,0.982,0.49,2017-07-25,10,0,2017,7,25,2017-07-25 10:00:00
2018-12-30,305.66,11.0,0.49,0.49,2018-12-30,11,0,2018,12,30,2018-12-30 11:00:00
2018-07-11,303.5,10.200000000000001,0.982,0.49,2018-07-11,10,12,2018,7,11,2018-07-11 10:12:00
2017-12-05,307.26,10.4,0.982,0.986,2017-12-05,10,24,2017,12,5,2017-12-05 10:24:00
2016-07-05,305.1,10.600000000000001,0.49,0.986,2016-07-05,10,36,2016,7,5,2016-07-05 10:36:00
2018-04-28,304.52,10.200000000000001,0.49,0.986,2018-04-28,10,12,2018,4,28,2018-04-28 10:12:00
2016-11-13,310.04,10.700000000000001,0.982,0.49,2016-11-13,10,42,2016,11,13,2016-11-13 10:42:00
2017-08-10,310.78000000000003,9.9,0.49,0.49,2017-08-10,9,54,2017,8,10,2017-08-10 09:54:00
2018-04-15,304.38,10.700000000000001,0.982,0.49,2018-04-15,10,42,2018,4,15,2018-04-15 10:42:00
2016-05-09,300.34000000000003,10.600000000000001,0.49,0.49,2016-05-09,10,36,2016,5,9,2016-05-09 10:36:00
2018-04-13,303.16,10.8,0.982,0.49,2018-04-13,10,48,2018,4,13,2018-04-13 10:48:00
2018-11-07,309.56,10.5,0.49,0.49,2018-11-07,10,30,2018,11,7,2018-11-07 10:30:00
2018-10-12,307.34000000000003,10.3,0.984,0.986,2018-10-12,10,18,2018,10,12,2018-10-12 10:18:00
2016-06-13,307.84000000000003,9.9,0.982,0.49,2016-06-13,9,54,2016,6,13,2016-06-13 09:54:00
2017-07-21,304.26,9.9,0.982,0.986,2017-07-21,9,54,2017,7,21,2017-07-21 09:54:00
2018-10-06,305.40000000000003,10.100000000000001,0.49,0.986,2018-10-06,10,6,2018,10,6,2018-10-06 10:06:00
2017-10-27,306.16,9.8,0.49,0.986,2017-10-27,9,48,2017,10,27,2017-10-27 09:48:00
2016-07-08,300.88,10.5,0.984,0.49,2016-07-08,10,30,2016,7,8,2016-07-08 10:30:00
2017-12-23,307.74,10.4,0.984,0.986,2017-12-23,10,24,2017,12,23,2017-12-23 10:24:00
2016-05-26,307.54,10.700000000000001,0.982,0.986,2016-05-26,10,42,2016,5,26,2016-05-26 10:42:00
2016-05-15,303.94,10.9,0.49,0.986,2016-05-15,10,54,2016,5,15,2016-05-15 10:54:00
2018-07-10,308.22,10.700000000000001,0.49,0.986,2018-07-10,10,42,2018,7,10,2018-07-10 10:42:00
2016-06-06,310.66,11.0,0.984,0.986,2016-06-06,11,0,2016,6,6,2016-06-06 11:00:00
