strt_date,LST,view_time,eps_31,eps_32,strt_date,hour,minute,Year,Month,Day,timestamp
2017-06-18,308.16,10.3,0.982,0.986,2017-06-18,10,18,2017,6,18,2017-06-18 10:18:00
2017-06-19,301.16,11.0,0.984,0.986,2017-06-19,11,0,2017,6,19,2017-06-19 11:00:00
2017-06-20,306.3,10.100000000000001,0.982,0.986,2017-06-20,10,6,2017,6,20,2017-06-20 10:06:00
2017-06-21,306.6,10.8,0.982,0.986,2017-06-21,10,48,2017,6,21,2017-06-21 10:48:00
2017-06-22,301.82,9.9,0.984,0.986,2017-06-22,9,54,2017,6,22,2017-06-22 09:54:00
2017-06-23,307.46,10.600000000000001,0.982,0.986,2017-06-23,10,36,2017,6,23,2017-06-23 10:36:00
2017-06-25,308.36,10.4,0.982,0.986,2017-06-25,10,24,2017,6,25,2017-06-25 10:24:00
2017-06-27,305.7,10.200000000000001,0.982,0.986,2017-06-27,10,12,2017,6,27,2017-06-27 10:12:00
2017-06-28,303.56,10.9,0.984,0.986,2017-06-28,10,54,2017,6,28,2017-06-28 10:54:00
2017-06-29,301.16,10.0,0.982,0.986,2017-06-29,10,0,2017,6,29,2017-06-29 10:00:00
2017-06-30,305.02,10.700000000000001,0.982,0.986,2017-06-30,10,42,2017,6,30,2017-06-30 10:42:00
2017-07-02,307.90000000000003,10.5,0.982,0.986,2017-07-02,10,30,2017,7,2,2017-07-02 10:30:00
2017-07-04,308.28000000000003,10.3,0.982,0.986,2017-07-04,10,18,2017,7,4,2017-07-04 10:18:00
2017-07-11,307.06,10.4,0.982,0.986,2017-07-11,10,24,2017,7,11,2017-07-11 10:24:00
2017-07-13,308.64,10.200000000000001,0.982,0.986,2017-07-13,10,12,2017,7,13,2017-07-13 10:12:00
2017-07-14,305.72,10.9,0.984,0.986,2017-07-14,10,54,2017,7,14,2017-07-14 10:54:00
2017-07-15,305.66,10.0,0.982,0.986,2017-07-15,10,0,2017,7,15,2017-07-15 10:00:00
2017-07-16,308.32,10.700000000000001,0.982,0.986,2017-07-16,10,42,2017,7,16,2017-07-16 10:42:00
2017-07-17,301.96,9.8,0.984,0.986,2017-07-17,9,48,2017,7,17,2017-07-17 09:48:00
2017-07-18,309.46,10.5,0.982,0.986,2017-07-18,10,30,2017,7,18,2017-07-18 10:30:00
2017-07-20,307.7,10.3,0.982,0.986,2017-07-20,10,18,2017,7,20,2017-07-20 10:18:00
2017-07-21,304.26,11.0,0.984,0.986,2017-07-21,11,0,2017,7,21,2017-07-21 11:00:00
2017-07-23,307.8,10.8,0.982,0.986,2017-07-23,10,48,2017,7,23,2017-07-23 10:48:00
2017-07-24,303.54,9.9,0.984,0.986,2017-07-24,9,54,2017,7,24,2017-07-24 09:54:00
2017-07-25,310.46,10.600000000000001,0.982,0.986,2017-07-25,10,36,2017,7,25,2017-07-25 10:36:00
2017-07-27,308.96,10.4,0.982,0.986,2017-07-27,10,24,2017,7,27,2017-07-27 10:24:00
2017-07-29,303.84000000000003,10.200000000000001,0.982,0.986,2017-07-29,10,12,2017,7,29,2017-07-29 10:12:00
2017-07-30,305.62,10.9,0.984,0.986,2017-07-30,10,54,2017,7,30,2017-07-30 10:54:00
2017-07-31,307.04,10.0,0.982,0.986,2017-07-31,10,0,2017,7,31,2017-07-31 10:00:00
2017-08-01,310.2,10.700000000000001,0.982,0.986,2017-08-01,10,42,2017,8,1,2017-08-01 10:42:00
2017-08-02,303.40000000000003,9.8,0.984,0.986,2017-08-02,9,48,2017,8,2,2017-08-02 09:48:00
2017-08-03,307.68,10.5,0.982,0.986,2017-08-03,10,30,2017,8,3,2017-08-03 10:30:00
2017-08-05,309.72,10.3,0.982,0.986,2017-08-05,10,18,2017,8,5,2017-08-05 10:18:00
2017-08-07,309.02,10.100000000000001,0.982,0.986,2017-08-07,10,6,2017,8,7,2017-08-07 10:06:00
